fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD,ICES advice,Total catch from the stock corresponding to the advice,Commercial catch corresponding to the advice,Agreed TAC,ICES estimated total commercial landings subdivisions 22–24 (eastern and western Baltic cod stocks),ICES catches Division 5.a,ICES catches Division 5.a.1,Catches corresponding to advice for combined Lophius species,Catches corresponding to advice for L. piscatorius,ICES catches for combined Lophius species,ICES catches for L. piscatorius,Agreed TAC.1,Official landings,ICES estimates of reported landings,Misreporting adjustment,ICES discards,ICES catch,Agreed TAC Division 3.a,Agreed TAC subdivisions 22–24,ICES estimated catch,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 4,Unnamed: 5,Official landings of plaice in 7.d,ICES landings of plaice in 7.d,ICES landings 7.d plaice,ICES discards of 7.d plaice,ICES discards of plaice in 7.d,Landings corresponding to advice,Catch corresponding to initial advice,Catch corresponding to final advice,TAC Division 3.a,TAC Norwegian zone Subarea 4,ICES discard estimates,ICES landings,ICES catch (discards and landings),Catch corresp. to advice for SDs 21–23,Catch corresp. to advice for Skagerrak and Kattegat combined,TAC Kattegat (SD 21),TAC Baltic Sea (SDs 22–32),ICES landings (SDs 21–23),Discards (SDs 21–23)
cod.27.47d20,,2002,,0.0,,3646.0,,,0.0,3139.0,507.0,3646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2003,,0.0,,2344.0,,,0.0,2131.0,213.0,2344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2004,,0.0,,1239.0,,,0.0,1014.0,225.0,1239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2005,,0.0,,1537.0,,,0.0,1259.0,278.0,1537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2006,,0.0,,1856.0,,,0.0,1479.0,377.0,1856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2007,,0.0,,4233.0,,,0.0,2147.0,2086.0,4233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2008,,22000.0,,3303.0,,,22000.0,1629.0,1674.0,3303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2009,,0.0,1678.0,6400.0,,,0.0,1887.0,4513.0,6400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2010,,40300.0,1955.0,2051.0,,,40300.0,1708.0,343.0,2051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2011,,,1564.0,1942.0,,,,1319.0,623.0,1942.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2012,,31800.0,1543.0,1222.0,,,31800.0,1120.0,102.0,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2013,,25441.0,1543.0,1039.0,,,25441.0,916.0,123.0,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2014,,28809.0,1620.0,2060.0,,,28809.0,1436.0,624.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2015,,26713.0,1701.0,1417.0,,,26713.0,1398.0,19.0,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2016,,49259.0,1961.0,493.0,,,40419.0,421.0,72.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2017,,47359.0,2059.0,179.0,,,,170.0,9.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2018,,53058.0,1733.0,84.0,,,,84.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2019,,28204.0,1715.0,36.0,,,,36.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2020,,13686.0,858.0,32.0,,,,32.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2021,,14755.0,772.0,38.0,,,,37.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2022,,14276.0,772.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cod.27.47d20,,2023,,26008.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2004,,,85000.0,1000.0,,,,47000.0,17000.0,64000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2005,,,66000.0,0.0,,,,48000.0,10000.0,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2006,,39000.0,52000.0,0.0,,,39000.0,36000.0,17000.0,53000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2007,,55400.0,55000.0,0.0,,,55400.0,31000.0,30000.0,61000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2008,,,46000.0,0.0,,,,29000.0,15000.0,44000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2009,,,42000.0,0.0,,,,30000.0,10000.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2010,,,36000.0,0.0,,,,28000.0,7000.0,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2011,,,34000.0,0.0,,,,27000.0,10000.0,37000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2012,,,39000.0,0.0,,,,30000.0,4000.0,34000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2013,,,45041.0,0.0,,,,39000.0,2000.0,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2014,,38201.0,38284.0,65.0,,,38201.0,35000.0,4000.0,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2015,,68690.0,40711.0,18.0,,,,30013.0,4676.0,34689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2016,,59945.0,61933.0,29.0,,,,29713.0,6106.0,35819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2017,,39461.0,33643.0,8.0,,,,29318.0,5322.0,34640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2018,,48990.0,41767.0,30.0,,,,29333.0,3767.0,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2019,,33956.0,28950.0,184.0,,,,26697.0,3570.0,30267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1987,,11500.0,,1400.0,,,,3800.0,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1988,,10000.0,,1500.0,,,,2900.0,,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1989,,10000.0,,400.0,,,,4100.0,,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1990,,10000.0,,2000.0,,,,4100.0,,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1991,,4600.0,,2600.0,,,4600.0,4100.0,,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1992,,4600.0,,4600.0,,,4600.0,4400.0,,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1993,,4600.0,,2400.0,,,,2000.0,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1994,,10000.0,,2200.0,,,,1800.0,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1995,,10000.0,,2200.0,,,,2200.0,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1996,,10000.0,,2900.0,,,,3100.0,,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1997,,7000.0,,600.0,,,,34003800.0,,34003800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1998,,7000.0,,300.0,,,4700.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,1999,,5400.0,,300.0,,,,1400.0,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2000,,4500.0,,600.0,,,,1500.0,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2001,,4000.0,,200.0,,,,1900.0,,1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2002,,6300.0,,60.0,,,,4100.0,,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2003,,3200.0,,2000.0,,,,1800.0,200.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2004,,4900.0,,1500.0,,,,1400.0,100.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2005,,4000.0,,0.0,,,,800.0,200.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2006,,3200.0,,0.0,,,,1500.0,1000.0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2007,,3400.0,,0.0,,,,1600.0,800.0,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2008,,2900.0,,0.0,,,2900.0,1300.0,400.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2009,,2600.0,,0.0,,,,1500.0,400.0,1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2010,,2200.0,,0.0,,,,1400.0,600.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20_replaced,,2011,,2100.0,,0.0,,,,2100.0,1300.0,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1987,,,155000.0,187338.0,,,,187338.0,,187338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1988,,102000.0,169000.0,214729.0,,,,210989.0,3740.0,214729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1989,,100000.0,153000.0,296037.0,,,,294887.0,1150.0,296037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1990,,,203000.0,398651.0,,,,388721.0,9930.0,398651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1991,,,230000.0,290063.0,,,,284623.0,5440.0,290063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1992,,,250000.0,397379.0,,,,395559.0,1820.0,397379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1993,,,250000.0,454084.0,,,,445484.0,8600.0,454084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1994,,,300000.0,412903.0,,,,408968.0,3935.0,412903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1995,,,300000.0,540657.0,,,,538611.0,2046.0,540657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1996,,,300000.0,420739.0,,,,403869.0,16870.0,420739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1997,,173000.0,300000.0,470410.0,,,,470252.0,158.0,470410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1998,,150000.0,320000.0,382324.0,,,,381411.0,913.0,382324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,1999,,200000.0,265000.0,299431.0,,,,299431.0,0.0,299431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2000,,200000.0,240000.0,202732.0,,,,202350.0,382.0,202732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2001,,224000.0,233000.0,229081.0,,,,228827.0,254.0,229081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2002,,98000.0,150000.0,196120.0,,,,195813.0,307.0,196120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2003,,113000.0,137000.0,191856.0,,,,191014.0,842.0,191856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2004,,130000.0,137000.0,159742.0,,,,157386.0,2356.0,159742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2005,,150000.0,137000.0,182001.0,,,,180199.0,1802.0,182001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2006,,150000.0,137000.0,155827.0,,,,154474.0,1353.0,155827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2007,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2008,,180000.0,170000.0,143349.0,,,,142875.0,474.0,143349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2009,,180000.0,170000.0,183782.0,,,,183335.0,447.0,183782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2010,,180000.0,183191.0,203112.0,,,,202680.0,432.0,203112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2011,,,195130.0,193698.0,,,,193268.0,430.0,193698.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2012,,211000.0,183000.0,169858.0,,,,166579.0,3279.0,169858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2013,,126000.0,181000.0,165258.0,,,,160676.0,4582.0,165258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2014,,110546.0,133220.0,136360.0,,,,134463.0,1896.0,136359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2015,,99304.0,97603.0,98419.0,,,,94192.0,4228.0,98420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2016,,126103.0,124403.0,98811.0,,,,94394.0,4417.0,98811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2017,,69186.0,95500.0,82961.0,,,,79033.0,3928.0,82961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2018,,117070.0,115470.0,101682.0,,,,99072.0,2609.0,101681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2019,,145237.0,136376.0,124947.0,,,,121806.0,3141.0,124947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2020,,83954.0,81796.0,76422.0,,,,73682.0,2740.0,76422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2021,,81376.0,81375.0,81557.0,,,,79916.0,1641.0,81557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2022,,71138.0,71138.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hom.27.2a4a5b6a7a-ce-k8,,2023,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1987,,120000.0,150000.0,344194.0,,,120000.0,153670.0,190524.0,344194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1988,,150000.0,175000.0,310898.0,,,150000.0,154475.0,156423.0,310898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1989,,175000.0,185000.0,277611.0,,,175000.0,169818.0,107793.0,277611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1990,,171000.0,180000.0,227465.0,,,171000.0,156240.0,71225.0,227465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1991,,169000.0,175000.0,228938.0,,,169000.0,148003.0,80935.0,228938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1992,,,175000.0,182239.0,,,,125190.0,57049.0,182239.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1993,,170000.0,175000.0,152129.0,,,170000.0,117113.0,35016.0,152129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1994,,,165000.0,134177.0,,,,110392.0,23785.0,134177.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1995,,87000.0,115000.0,120184.0,,,87000.0,98356.0,21828.0,120184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1996,,61000.0,81000.0,133722.0,,,61000.0,81673.0,52049.0,133722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1997,,80000.0,91000.0,183193.0,,,80000.0,83048.0,100145.0,183193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1998,,82000.0,87000.0,175285.0,,,82000.0,71534.0,103751.0,175285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1999,,106000.0,102000.0,151638.0,,,106000.0,80662.0,70976.0,151638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2000,,95000.0,97000.0,125461.0,,,95000.0,81150.0,44311.0,125461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2001,,78000.0,78000.0,182156.0,,,78000.0,81847.0,100309.0,182156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2002,,77000.0,77000.0,124742.0,,,77000.0,70217.0,54525.0,124742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2003,,60000.0,73000.0,144327.0,,,60000.0,66489.0,77838.0,144327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2004,,,61000.0,116041.0,,,,61436.0,54605.0,116041.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2005,,35000.0,59000.0,109869.0,,,35000.0,55700.0,54169.0,109869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2006,,48000.0,57000.0,119860.0,,,48000.0,57943.0,61917.0,119860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2007,,32000.0,50000.0,89255.0,,,32000.0,49744.0,39511.0,89255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2009,,55500.0,55500.0,100265.0,,,55500.0,54973.0,45292.0,100265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2010,,63800.0,63800.0,106402.0,,,63800.0,60674.0,45728.0,106402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2011,,64200.0,73400.0,107939.0,,,64200.0,67386.0,40553.0,107939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2012,,84410.0,84400.0,132898.0,,,84410.0,73830.0,59068.0,132898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2013,,97070.0,97100.0,117769.0,,,97070.0,78905.0,38864.0,117769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2014,,111631.0,111600.0,122762.0,,,111631.0,70847.0,51915.0,122762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2015,,179301.0,128376.0,124395.0,,,128376.0,74963.0,49432.0,124395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2016,,216345.0,131714.0,123122.0,,,,81059.0,42063.0,123122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2017,,158201.0,129917.0,103055.0,,,,65442.0,37613.0,103055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2018,,142481.0,112643.0,97088.0,,,,50783.0,46305.0,97088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2019,,142217.0,125435.0,73369.0,,,,39972.0,33397.0,73369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2020,,166499.0,146852.0,68483.0,,,,32736.0,35747.0,68483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2022,,142508.0,125692.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,2023,,150705.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1992,,14000.0,11200.0,9554.0,,,14000.0,9554.0,,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1993,,,11200.0,9854.0,,,,9854.0,,9854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1994,,,11200.0,9551.0,,,,9551.0,,9551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1995,,,11200.0,9380.0,,,,9380.0,,9380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1996,,,11200.0,8003.0,,,,8003.0,,8003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420,,1997,,,11200.0,7814.0,,,,7814.0,,7814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
