AssessmentKey,AssessmentYear,FishStock,StockDatabaseID,StockKey,Purpose,Year,StockDescription,ICES Areas (splited with character '~'),SpeciesName,SGName,Report,Low_Recruitment,Recruitment,High_Recruitment,UnitOfRecruitment,RecruitmentDescription,Low_TBiomass,TBiomass,High_TBiomass,TotalBiomassUnits,Low_StockSize,StockSize,High_StockSize,StockSizeDescription,StockSizeUnits,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Discards,IBC,Unallocated_Removals,YieldSSB,Low_FishingPressure,FishingPressure,High_FishingPressure,FishingPressureDescription,FishingPressureUnits,F_Landings,F_Discards,F_IBC,F_Unallocated,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,Fmanagement,Bmanagement,RecruitmentAge,RecruitmentLength,FAge,FLength,TypeStock,FupperWithAR,FupperWithoutAR,FlowerWithoutAR,FlowerWithAR,Published,CustomRefPointName1,CustomRefPointValue1,CustomRefPointNotes1,CustomRefPointName2,CustomRefPointValue2,CustomRefPointNotes2,CustomRefPointName3,CustomRefPointValue3,CustomRefPointNotes3,CustomRefPointName4,CustomRefPointValue4,CustomRefPointNotes4,CustomRefPointName5,CustomRefPointValue5,CustomRefPointNotes5,Custom1,CustomName1,CustomUnits1,Custom2,CustomName2,CustomUnits2,Custom3,CustomName3,CustomUnits3,Custom4,CustomName4,CustomUnits4,Custom5,CustomName5,CustomUnits5,Custom6,CustomName6,CustomUnits6,Custom7,CustomName7,CustomUnits7,Custom8,CustomName8,CustomUnits8,Custom9,CustomName9,CustomUnits9,Custom10,CustomName10,CustomUnits10,Custom11,CustomName11,CustomUnits11,Custom12,CustomName12,CustomUnits12,Custom13,CustomName13,CustomUnits13,Custom14,CustomName14,CustomUnits14,Custom15,CustomName15,CustomUnits15,Custom16,CustomName16,CustomUnits16,Custom17,CustomName17,CustomUnits17,Custom18,CustomName18,CustomUnits18,Custom19,CustomName19,CustomUnits19,Custom20,CustomName20,CustomUnits20,ConfidenceIntervalDefinition
14181,2021,had.27.5a,2804,169112,Advice,1989,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,23664,,,,,237.6,,,,81298,,SSB/B45cm,tonnes,,62782,,62782,0,,,,,0.4946,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,126926,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1990,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,25715,,,,,182.3,,,,85590,,SSB/B45cm,tonnes,,67117,,67117,0,,,,,0.5592,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,120026,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1991,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,87224,,,,,141.8,,,,67134,,SSB/B45cm,tonnes,,54715,,54715,0,,,,,0.5147,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,106308,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1992,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,162777,,,,,155.8,,,,49259,,SSB/B45cm,tonnes,,47198,,47198,0,,,,,0.6618,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,71318,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1993,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,37077,,,,,220,,,,56530,,SSB/B45cm,tonnes,,48893,,48893,0,,,,,0.7074,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,69119,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1994,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,35219,,,,,198.1,,,,71919,,SSB/B45cm,tonnes,,61608,,61608,0,,,,,0.8,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,77013,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1995,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,65434,,,,,166,,,,68089,,SSB/B45cm,tonnes,,61510,,61510,0,,,,,0.6369,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,96583,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1996,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,31298,,,,,163,,,,53414,,SSB/B45cm,tonnes,,57223,,57223,0,,,,,0.7562,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,75673,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1997,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,91867,,,,,125.6,,,,46454,,SSB/B45cm,tonnes,,44164,,44164,0,,,,,0.6748,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,65448,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1998,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,17454,,,,,139.2,,,,50808,,SSB/B45cm,tonnes,,41528,,41528,0,,,,,0.7465,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,55626,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,1999,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,49840,,,,,127.9,,,,48059,,SSB/B45cm,tonnes,,45603,,45603,0,,,,,0.8054,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,56618,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2000,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,117823,,,,,126.3,,,,47119,,SSB/B45cm,tonnes,,41398,,41398,0,,,,,0.6579,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,62927,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2001,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,152668,,,,,174.5,,,,54956,,SSB/B45cm,tonnes,,40220,,40220,0,,,,,0.6364,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,63203,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2002,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,198124,,,,,254.3,,,,80911,,SSB/B45cm,tonnes,,50509,,50509,0,,,,,0.5476,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,92242,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2003,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,46303,,,,,373.2,,,,127226,,SSB/B45cm,tonnes,,61036,,61036,0,,,,,0.4832,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,126325,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2004,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,145241,,,,,354.7,,,,153562,,SSB/B45cm,tonnes,,84918,,84918,0,,,,,0.4341,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,195621,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2005,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,381132,,,,,352.9,,,,139350,,SSB/B45cm,tonnes,,97443,,97443,0,,,,,0.5116,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,190460,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2006,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,86388,,,,,470.9,,,,112099,,SSB/B45cm,tonnes,,97724,,97724,0,,,,,0.6391,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,152907,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2007,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,40367,,,,,429.4,,,,129224,,SSB/B45cm,tonnes,,109880,,109880,0,,,,,0.7561,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,145318,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2008,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,39624,,,,,327.2,,,,129184,,SSB/B45cm,tonnes,,102888,,102888,0,,,,,0.6321,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,162762,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2009,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,117267,,,,,242.1,,,,113700,,SSB/B45cm,tonnes,,82268,,82268,0,,,,,0.5608,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,146694,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2010,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,43484,,,,,231.1,,,,89556,,SSB/B45cm,tonnes,,64237,,64237,0,,,,,0.5676,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,113168,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2011,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,35950,,,,,210.4,,,,77610,,SSB/B45cm,tonnes,,49449,,49449,0,,,,,0.4814,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,102713,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2012,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,24886,,,,,192,,,,76515,,SSB/B45cm,tonnes,,46049,,46049,0,,,,,0.4032,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,114217,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2013,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,41752,,,,,178.1,,,,82738,,SSB/B45cm,tonnes,,44028,,44028,0,,,,,0.372,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,118342,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,2021,had.27.5a,2804,169112,Advice,2014,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds),27.5.a.1 ~ 27.5.a.2,Melanogrammus aeglefinus,,https://doi.org/10.17895/ices.advice.7760,,28189,,,,,170,,,,69123,,SSB/B45cm,tonnes,,33853,,33853,0,,,,,0.3043,,F/Harvest rate,ratio,,,,,,,35500,49400,,49400,,,2,,4-7,,,,,,,True,HRmgt = HRmsy,0.35,,HRpa,0.35,,HRlim,0.63,,,,,,,,111243,B45cm,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
